time,mag,mag.error,phase
3358.63818,13.092,0.005,0.803837187103635
3361.73051,13.244,0.005,0.0172611766590866
3361.73395,13.241,0.005,0.0174985958621021
3363.72064,13.4,0.005,0.154614397154306
3363.7241,13.415,0.005,0.154853196701522
3367.67764,13.404,0.005,0.427715497835934
3372.69294,13.086,0.005,0.7738575120509
3372.69641,13.082,0.005,0.774097001770231
3377.72913,13.366,0.005,0.121441295786531
3386.75491,13.067,0.005,0.744375451083545
3386.75837,13.081,0.005,0.744614250630761
3391.60024,13.307,0.005,0.0787866100842401
3391.60372,13.302,0.005,0.0790267899756559
3395.66433,13.482,0.005,0.359278763804026
3395.66779,13.491,0.005,0.359517563351242
3398.71203,13.257,0.005,0.569622515269137
3398.71551,13.25,0.005,0.569862695160553
3402.65731,13.119,0.005,0.84191473424746
3402.66077,13.106,0.005,0.842153533794676
3404.58514,13.198,0.005,0.974968182548472
3404.58863,13.197,0.005,0.975209052612003
3408.53859,13.503,0.005,0.24782427213396
3408.54205,13.507,0.005,0.248063071681175
3412.58388,13.346,0.005,0.527018902302376
3412.58734,13.348,0.005,0.527257701849592
3414.61543,12.929,0.005,0.667230815643215
3414.6189,12.915,0.005,0.667470305362546
3419.58627,13.235,0.005,0.0103043246936024
3419.58976,13.235,0.005,0.0105451947571339
3426.52178,13.363,0.005,0.488973876068019
3426.52524,13.366,0.005,0.489212675615235
3433.57297,13.198,0.005,0.975627338316032
3433.57644,13.196,0.005,0.975866828035332
3443.54356,12.911,0.005,0.663769643963052
3443.55819,12.906,0.005,0.664779365747992
3453.50992,13.5,0.005,0.351620006811011
3453.5134,13.503,0.005,0.351860186702427
3575.91504,13.104,0.005,0.799679900939841
3575.91858,13.08,0.005,0.799924221863888
3589.8865,13.097,0.005,0.76395109227914
3589.89001,13.073,0.005,0.764193342686872
3617.88345,12.991,0.005,0.696222474823647
3617.88693,12.973,0.005,0.696462654715094
3629.82294,13.362,0.005,0.52025276559378
3629.82641,13.351,0.005,0.520492255313111
3634.78906,13.134,0.005,0.863000513412103
3634.79255,13.104,0.005,0.863241383475634
3639.8993,13.481,0.005,0.215695021561562
3639.90277,13.474,0.005,0.215934511280894
3641.83294,13.516,0.005,0.349149459853695
3641.8364,13.512,0.005,0.349388259400942
3650.82828,13.197,0.005,0.969982731272867
3650.83174,13.19,0.005,0.970221530820082
3653.85629,13.443,0.005,0.178967533869523
3653.85974,13.441,0.005,0.179205643244623
3657.80679,13.402,0.005,0.451620022684985
3660.7725,12.924,0.005,0.656305053087442
3660.77593,12.902,0.005,0.656541782118341
3664.80795,13.17,0.005,0.934820553907677
3668.74426,13.487,0.005,0.206493688510688
3668.7477,13.477,0.005,0.206731107713703
3672.75379,13.371,0.005,0.48322026324309
3672.75722,13.363,0.005,0.48345699227399
3676.8552,13.091,0.005,0.766288139246781
3676.85865,13.081,0.005,0.766526248621913
3684.7994,13.536,0.005,0.314574660357471
3687.71841,13.365,0.005,0.516036587044538
3689.81701,12.953,0.005,0.660876104327974
3692.74143,13.124,0.005,0.862711414122097
3692.74483,13.117,0.005,0.862946072636712
3694.81541,13.233,0.005,0.00585172769091762
3694.81882,13.221,0.005,0.00608707637761731
3696.69067,13.385,0.005,0.135276941252755
3696.6941,13.383,0.005,0.135513670283686
3699.70289,13.52,0.005,0.343171962100685
3699.70631,13.508,0.005,0.343408000959501
3701.75378,13.376,0.005,0.484718668286421
3701.75724,13.369,0.005,0.484957467833637
3704.72029,12.977,0.005,0.689458912457039
3704.72372,12.956,0.005,0.689695641487939
3706.7745,13.122,0.005,0.831234755780559
3706.77791,13.101,0.005,0.831470104467258
3711.66549,13.424,0.005,0.168797240598049
3711.66891,13.424,0.005,0.169033279456865
3713.67915,13.53,0.005,0.307774436048796
3713.68257,13.528,0.005,0.308010474907611
3716.72821,13.368,0.005,0.518212050919766
3716.73164,13.375,0.005,0.518448779950666
3719.75596,13.065,0.005,0.727178909041766
3719.7594,13.052,0.005,0.727416328244782
3722.81417,13.167,0.005,0.938248031385872
3722.81861,13.158,0.005,0.93855446779905
3726.6784,13.474,0.005,0.204946405479094
3726.68184,13.464,0.005,0.205183824682141
3728.65116,13.512,0.005,0.341100797033488
3728.65459,13.51,0.005,0.341337526064419
3731.75173,13.312,0.005,0.555093488400806
3731.75513,13.307,0.005,0.555328146915422
3733.63789,12.962,0.005,0.685270989553619
3733.64132,12.988,0.005,0.685507718584551
3734.74087,13.089,0.005,0.76139559203779
3734.74428,13.082,0.005,0.76163094072449
3736.75974,13.142,0.005,0.90073236715356
3736.76317,13.135,0.005,0.900969096184491
3737.64838,13.192,0.005,0.962063820807784
3737.65182,13.201,0.005,0.9623012400108
3739.71048,13.352,0.005,0.104384209919667
3739.71392,13.34,0.005,0.104621629122683
3741.81675,13.52,0.005,0.249753089205148
3741.82018,13.519,0.005,0.249989818236079
3743.71464,13.471,0.005,0.380740162233382
3743.71805,13.459,0.005,0.380975510920082
